heuristica,n,m,replicacao,tempo,iteracoes,valor,parametro
Melhor Melhora,31,10,4,0,65,192,0,9
Melhor Melhora,31,10,5,0,41,156,0,9
Melhor Melhora,31,10,6,0,48,178,0,9
Melhor Melhora,31,10,7,0,55,186,0,9
Melhor Melhora,31,10,8,0,60,158,0,9
Melhor Melhora,31,10,9,0,54,186,0,9
Melhor Melhora,100,10,0,1,125,522,0,9
Melhor Melhora,100,10,1,2,190,495,0,9
Melhor Melhora,100,10,2,1,160,491,0,9
Melhor Melhora,100,10,3,2,162,486,0,9
Melhor Melhora,100,10,4,3,188,482,0,9
Melhor Melhora,100,10,5,1,105,511,0,9
Melhor Melhora,100,10,6,1,110,517,0,9
Melhor Melhora,100,10,7,2,176,522,0,9
Melhor Melhora,100,10,8,1,104,477,0,9
Melhor Melhora,100,10,9,1,113,547,0,9
Melhor Melhora,89,20,0,1,110,248,0,9
Melhor Melhora,89,20,1,1,108,215,0,9
Melhor Melhora,89,20,2,1,115,205,0,9
Melhor Melhora,89,20,3,1,113,206,0,9
Melhor Melhora,89,20,4,1,111,223,0,9
Melhor Melhora,89,20,5,1,108,240,0,9
Melhor Melhora,89,20,6,1,103,242,0,9
Melhor Melhora,89,20,7,1,120,243,0,9
Melhor Melhora,89,20,8,1,115,234,0,9
Melhor Melhora,89,20,9,1,113,224,0,9
Melhor Melhora,400,20,0,14,412,939,0,9
Melhor Melhora,400,20,1,14,427,1065,0,9
Melhor Melhora,400,20,2,17,489,978,0,9
Melhor Melhora,400,20,3,26,729,1008,0,9
Melhor Melhora,400,20,4,13,413,1039,0,9
Melhor Melhora,400,20,5,22,619,1019,0,9
Melhor Melhora,400,20,6,19,559,1003,0,9
Melhor Melhora,400,20,7,26,733,1044,0,9
Melhor Melhora,400,20,8,16,477,989,0,9
Melhor Melhora,400,20,9,22,623,985,0,9
Melhor Melhora,353,50,0,15,427,353,0,9
Melhor Melhora,353,50,1,15,431,364,0,9
Melhor Melhora,353,50,2,15,438,366,0,9
Melhor Melhora,353,50,3,16,462,385,0,9
Melhor Melhora,353,50,4,14,408,356,0,9
Melhor Melhora,353,50,5,15,427,356,0,9
Melhor Melhora,353,50,6,15,437,370,0,9
Melhor Melhora,353,50,7,15,419,368,0,9
Melhor Melhora,353,50,8,15,436,364,0,9
Melhor Melhora,353,50,9,15,431,367,0,9
Melhor Melhora,2500,50,0,606,3599,2517,0,9
Melhor Melhora,2500,50,1,417,2528,2515,0,9
Melhor Melhora,2500,50,2,415,2514,2472,0,9
Melhor Melhora,2500,50,3,445,2719,2545,0,9
Melhor Melhora,2500,50,4,425,2557,2506,0,9
Melhor Melhora,2500,50,5,549,3155,2513,0,9
Melhor Melhora,2500,50,6,462,2736,2544,0,9
Melhor Melhora,2500,50,7,422,2502,2477,0,9
Melhor Melhora,2500,50,8,417,2528,2500,0,9
Melhor Melhora,2500,50,9,609,3622,2510,0,9
